word,synonym,haiku
coach,Trainer,"Teaching through the game / Guidance leads to better play / Mentor on the field"
azure,Blue,"Sky color named here / Clear day painted in this hue / Bright and beautiful"
daddy,Father,"First word for many / Parent who provides and loves / Family foundation"
beret,Cap,"Flat hat tilts with style / French fashion sits on the head / Artistic headwear"
merry,Cheerful,"Joy fills every word / Holiday spirit alive / Happiness expressed"
while,During,"Time passing along / Concurrent with something else / Meanwhile continues"
spurt,Gush,"Sudden flow erupts / Liquid escapes with some force / Burst of the liquid"
bunch,Cluster,"Gathered all together / Group assembled in one place / Collection combined"
chime,Ring,"Bell tones fill the air / Musical announcement sounds / Time or door proclaimed"
viola,Instrument,"Strings deeper than violin / Orchestra needs this voice / Middle range beauty"
binge,Excess,"Too much all at once / Moderation left behind / Overindulgence"
truth,Fact,"What actually is / Reality without disguise / Honesty revealed"
snail,Mollusk,"Slow crawl leaves a trail / Shell home carried on the back / Patient progress made"
skunk,Animal,"Black and white warning / Spray defends against all threats / Odor unforgettable"
knelt,Bowed,"Knees touched the ground then / Past tense of the reverence / Submission was shown"
uncle,Relative,"Parent's brother waits / Family connection stands / Niece and nephew's friend"
agent,Representative,"Acting for another / Business done on their behalf / Proxy with a purpose"
leaky,Dripping,"Seal has failed its job / Liquid escapes where it shouldn't / Repair needed soon"
graph,Chart,"Data made visual / Numbers turned to lines and bars / Information shown"
adult,Grownup,"Childhood left behind / Maturity arrived here / Responsibilities"
mercy,Grace,"Compassion prevails / Punishment set aside now / Forgiveness given"
splat,Smack,"Impact makes its mark / Landing wet and very flat / Mess upon arrival"
occur,Happen,"Event takes its place / Something comes to be right now / Reality emerges"
smirk,Grin,"Self-satisfaction shows / Smile that knows too much / Smugness on the face"
given,Granted,"Provided to you / What was offered now received / Assumption established"
tempo,Pace,"Speed of the music / Rhythm's rate established here / Beat per minute counts"
cause,Reason,"Why it happened so / Source of the effect observed / Origin of outcome"
retry,Repeat,"Another attempt / Failure didn't end it all / Trying once again"
pique,Annoy,"Irritation sparked / Pride wounded just a little / Interest or offense"
noble,Honorable,"Character so high / Virtue defines the person / Worthy of respect"
mason,Builder,"Stone upon stone laid / Craft of building brick by brick / Walls rise through the skill"
phony,Fake,"Not the real thing here / Imitation tries to fool / Authenticity gone"
grail,Chalice,"Holy cup of legend / Knights sought this sacred vessel / Quest's ultimate goal"
bleak,Grim,"Hope is hard to find / Outlook dark and cheerless here / Dreary to behold"
noise,Racket,"Sound without the music / Unwanted audio fills / Disruption to ears"
until,Before,"Up to that point waits / Time boundary established / Limit set in place"
ardor,Passion,"Fervor burns inside / Enthusiasm overflow / Zeal fuels the effort"
mania,Obsession,"Fixation takes hold / Extreme interest consumes / Beyond normal bounds"
flare,Blaze,"Light bursts outward bright / Signal or the anger shown / Sudden brightness comes"
trade,Exchange,"Value swapped for value / Commerce at its basic form / Business conducted"
limit,Boundary,"Edge of what's allowed / No further than this point here / Restriction in place"
ninja,Warrior,"Shadow fighter moves / Stealth and skill combined as one / Silent deadly force"
glaze,Coating,"Shiny layer forms / Surface gets its glossy look / Finish applied smooth"
leash,Lead,"Tether keeps control / Freedom bounded by the length / Walking the pet safe"
actor,Performer,"Stage becomes their world / Pretending for the audience / Character assumed"
meant,Intended,"Purpose was in mind / Significance attached here / Designed to convey"
green,Verdant,"Color of the growth / Nature's hue most abundant / Life shows in this shade"
sassy,Bold,"Attitude on display / Confidence with extra spice / Spirit unrestrained"
sight,Vision,"Eyes perceive the scene / Visual information comes / Seeing is believing"
trust,Faith,"Reliance placed in / Confidence that won't be betrayed / Belief in the good"
tardy,Late,"Behind schedule now / Punctuality has failed / Arrival delayed"
think,Ponder,"Mind works on the problem / Cognition engaged full / Mental effort made"
queue,Line,"Waiting turn in order / One behind another stands / Patience required here"
candy,Sweet,"Sugar shaped to please / Confection tempts the young ones / Treat for the deserving"
piano,Keyboard,"Hammers strike the strings / Black and white keys make the song / Music from the hands"
pixel,Dot,"Smallest screen unit / Picture built from many points / Digital detail"
queen,Monarch,"Crown upon her head / Royalty in feminine / Ruler of the realm"
throw,Hurl,"Arm propels the object / Flight path started by the hand / Distance achieved through force"
guide,Lead,"Showing others how / Direction provided here / Navigation help"
solid,Firm,"State without the flow / Molecules packed tight and still / Neither gas nor liquid"
tawny,Tan,"Brownish orange hue / Lion's color in the sun / Warmth in the shade"
scope,Range,"Extent of the view / How far the coverage goes / Boundaries of vision"
sushi,Fish,"Rice and seafood meet / Japanese cuisine delights / Fresh and beautiful"
resin,Sap,"Sticky substance flows / Tree produces this for wounds / Amber starts as this"
taken,Seized,"Possession transferred / What was there is now removed / Claimed by someone else"
genre,Category,"Style defines the group / Classification by the type / Art form organized"
adapt,Adjust,"Change to fit the new / Flexibility applied / Survival requires this"
worst,Lowest,"Bottom of the rank / Quality at minimum / Nothing could be worse"
young,Youthful,"Years not yet many / Early in the life journey / Age still very low"
woman,Lady,"Adult feminine / Half of humankind defined / Gender identity"
sleep,Rest,"Consciousness departs / Body and mind recover / Night's necessary gift"
sharp,Keen,"Edge ready to cut / Point prepared to pierce through / Blade honed to perfection"
shift,Move,"Position changes here / Transition from one to next / Adjustment occurs"
chain,Links,"Connected circles / Strength through many joined as one / Binding that holds fast"
house,Dwelling,"Structure holds the home / Walls and roof provide the shelter / Where the living happens"
these,Those,"Pointing to the near / Reference to what's close at hand / Indicating presence"
spent,Used,"Resources depleted / Energy has been consumed / Nothing left to give"
would,Might,"Conditional waits / Possibility expressed / If circumstances changed"
topic,Subject,"What we talk about / Theme under the discussion / Focus of attention"
globe,Sphere,"Round world represented / Ball shows all the continents / Earth made to hold"
bacon,Meat,"Pork strips sizzle crisp / Breakfast favorite everywhere / Fat renders to flavor"
funny,Humorous,"Laughter is the goal / Comedy succeeds right here / Amusement achieved"
table,Surface,"Flat top waits for use / Furniture for work or eat / Legs support the top"
small,Tiny,"Size below the norm / Dimensions less than expected / Little in measure"
built,Constructed,"Made through effort now / Creation completed here / Structure established"
touch,Feel,"Contact made with skin / Sensation through the fingers / Physical connection"
slope,Incline,"Angle from the flat / Ground rises or falls away / Grade of the terrain"
grace,Elegance,"Beauty in the movement / Poise that seems without effort / Divine favor too"
evoke,Summon,"Bringing forth the feeling / Memory called from the depths / Response triggered here"
phone,Device,"Connection in hand / Communication portable / Calls and more now wait"
daisy,Flower,"White petals ring yellow / Simple beauty in the field / Cheerful blossom grows"
learn,Study,"Knowledge acquisition / Mind takes in what wasn't known / Growth through understanding"
child,Youth,"Young one grows and plays / Life at its beginning stage / Innocence still whole"
three,Number,"After two comes this / Trio makes the counting grow / Digits on one hand"
salty,Briny,"Sodium on tongue / Ocean flavor dominates / Seasoning too much"
mural,Painting,"Wall becomes the canvas / Art at architectural scale / Story on the surface"
aging,Maturing,"Time changes the form / Years accumulate their marks / Growing older now"
twirl,Spin,"Rotation with style / Dancing movement circles round / Graceful turning done"
scant,Sparse,"Barely enough here / Supply falls short of the need / Meager provision"
lunge,Thrust,"Forward motion quick / Attack with body extended / Reaching with intent"
cable,Wire,"Strength in woven strands / Current or support flows through / Connection provided"
stony,Rocky,"Hard and unyielding / Expression without emotion / Solid as the rock"
final,Last,"No more after this / End of sequence reached at last / Conclusion arrived"
liner,Ship,"Ocean vessel sails / Passengers cross the water / Cruise or freight at sea"
threw,Tossed,"Past tense of the throw / Object launched into the air / Motion completed"
brief,Short,"Time or length compressed / Not extended very far / Concise in nature"
route,Path,"Way from here to there / Journey mapped and ready now / Course to be followed"
heard,Listened,"Ears received the sound / Audio registered now / Perception of noise"
doing,Acting,"In the midst of work / Activity ongoing now / Action taking place"
lunch,Meal,"Midday eating time / Break from work to nourish self / Second food of day"
blond,Fair,"Light hair catches sun / Golden strands frame the face / Pale coloring shown"
court,Tribunal,"Justice waits for case / Legal proceedings happen / Law applied with care"
stole,Took,"Past tense of the steal / Property changed hands by crime / Theft was committed"
thing,Object,"Item undefined / Placeholder for the unnamed / Something that exists"
large,Big,"Size above the norm / Dimensions greater than most / Magnitude achieved"
north,Direction,"Compass points to this / Top of the map established / Arctic bearing found"
tweak,Adjust,"Small change made with care / Fine tuning improves the whole / Minor modification"
still,Motionless,"Movement has stopped here / Calm pervades the atmosphere / Quiet without stir"
relic,Artifact,"Past preserved in thing / History held in object / Ancient remainder"
block,Obstruct,"Barrier stands firm / Passage prevented by mass / Stopping what would flow"
